materials;participant;is_test_trial;item;condition;context;Vpos;PI;structuralC;contextualC;position;rating1;content
qb_E1_main;22;no;9;b;neutral;V1;NCI;1;1;22;3;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, kterou vytvoĹ™ila nedĂˇvno.

B: NeuloĹľila Barbora do sloĹľky ĹľĂˇdnou tabulku?"
qb_E1_main;22;no;10;c;negative;V1;PPI;0;0;81;5;"A: Martina se vrĂˇtila z drogerie, kde si poĹ™Ă­dila sprchovĂ˝ gel. 

B: Nekoupila si Martina nÄ›jakĂ˝ Ĺˇampon?"
qb_E1_main;22;no;11;d;neutral;V1;PPI;0;0;4;5;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se jĂ­ moc lĂ­bilo.  

B: NevidÄ›la Tereza nÄ›jakou pyramidu? "
qb_E1_main;22;no;12;e;negative;nonV1;NCI;0;0;44;5;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, ze kterĂ˝ch poslouchala pĂ­sniÄŤky.

B: KlĂˇra neposlouchala ĹľĂˇdnĂ˝ podcast?"
qb_E1_main;22;no;13;f;neutral;nonV1;NCI;0;1;20;7;"A: Denisa vzpomĂ­nala na Ăştulek, kterĂ˝ byl plnĂ˝ opuĹˇtÄ›nĂ˝ch zvĂ­Ĺ™at.

B: Denisa si domĹŻ nepĹ™ivedla ĹľĂˇdnĂ©ho psa?"
qb_E1_main;22;no;14;g;negative;nonV1;PPI;1;0;16;4;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kde mÄ›la jeden seminĂˇĹ™ za druhĂ˝m.

B: NatĂˇlie nechodĂ­ v pondÄ›lĂ­ na nÄ›jakou pĹ™ednĂˇĹˇku? "
qb_E1_main;22;no;15;h;neutral;nonV1;PPI;1;0;2;4;"A: PavlĂ­na jela po dĂˇlnici, kterou nedĂˇvno opravili.

B: PavlĂ­na nezastavila na nÄ›jakĂ©m odpoÄŤĂ­vadle?"
qb_E1_main;22;no;16;a;negative;V1;NCI;1;0;69;4;"A: Zuzana se zdrĹľela v trafice, ve kterĂ© si prohlĂ­Ĺľela noviny.

B: NeprohlĂ­Ĺľela si tam Zuzana ĹľĂˇdnĂ˝ ÄŤasopis? "
qb_E1_main;22;no;17;b;neutral;V1;NCI;1;1;53;2;"A: Adam se posadil v cukrĂˇrnÄ›, kam chodil uĹľ od dÄ›tstvĂ­.

B: Nedal si Adam ĹľĂˇdnĂ˝ dortĂ­k? "
qb_E1_main;22;no;18;c;negative;V1;PPI;0;0;10;6;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, kde spal pod ĹˇirĂˇkem.

B: Nevzal si Ĺ tÄ›pĂˇn s sebou nÄ›jakĂ˝ stan?"
qb_E1_main;22;no;19;d;neutral;V1;PPI;0;0;67;5;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, ve kterĂ© to krĂˇsnÄ› vonÄ›lo. 

B: Neobjednal si Ondra nÄ›jakou pizzu?"
qb_E1_main;22;no;20;e;negative;nonV1;NCI;0;0;25;7;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, ze kterĂ© se vrĂˇtil stĹ™Ă­zlivĂ˝.

B: TomĂˇĹˇ si tam nedal ĹľĂˇdnĂ˝ drink?"
qb_E1_main;22;no;21;f;neutral;nonV1;NCI;0;1;63;5;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ve kterĂ©m mÄ›l velkĂ˝ nepoĹ™Ăˇdek.

B: Jirka nevyndal z pĹ™Ă­bornĂ­ku ĹľĂˇdnĂ© noĹľe?"
qb_E1_main;22;no;22;g;negative;nonV1;PPI;1;0;51;4;"A: Martin stĂˇl v obchodÄ› za pokladnou, kde se staral o reklamace.

B: Martin tam nepĹ™ijĂ­mal nÄ›jakou objednĂˇvku?"
qb_E1_main;22;no;23;h;neutral;nonV1;PPI;1;0;30;4;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, jehoĹľ jmĂ©no zapomnÄ›l.  

B: Petr si nepĹŻjÄŤil nÄ›jakou plachetnici?"
qb_E1_main;22;no;24;a;negative;V1;NCI;1;0;8;5;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, odkud si pĹ™inesl mastiÄŤku.

B: NepĹ™inesl si Pavel ĹľĂˇdnĂ© pilulky?"
qb_E1_main;22;no;25;b;neutral;V1;NCI;1;1;27;4;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, kterĂˇ byla drahĂˇ.

B: Nedal Michal do Ĺˇperkovnice ĹľĂˇdnĂ˝ prsten?"
qb_E1_main;22;no;26;c;negative;V1;PPI;0;0;35;6;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kde si vybral Mazdu 3.

B: Nevybral si Karel nÄ›jakou Ĺˇkodovku?"
qb_E1_main;22;no;27;d;neutral;V1;PPI;0;0;37;5;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, kterĂ˝ mĂˇlem ztratil.

B: NevytĂˇhnul z nÄ›j LukĂˇĹˇ nÄ›jakou pastelku? "
qb_E1_main;22;no;28;e;negative;nonV1;NCI;0;0;75;6;"A: Franta si nesl sportovnĂ­ taĹˇku, kam si zabalil raketu.

B: Franta si tam nezabalil ĹľĂˇdnĂ˝ mĂ­ÄŤ?"
qb_E1_main;22;no;29;f;neutral;nonV1;NCI;0;1;46;5;"A: Ivan vidÄ›l venku padat snĂ­h, kterĂ˝ rychle pokryl dvorek.

B: Ivan si nepostavil ĹľĂˇdnĂ©ho snÄ›hulĂˇka?"
qb_E1_main;22;no;30;g;negative;nonV1;PPI;1;0;55;5;"A: Dan si udÄ›lal vĂ˝let do zoo, kde se mu lĂ­bili papouĹˇci.

B: Dan tam neobdivoval nÄ›jakou Ĺˇelmu?"
qb_E1_main;22;no;31;h;neutral;nonV1;PPI;1;0;49;4;"A: David si uĹľil letnĂ­ prĂˇzdniny, na kterĂ© nikdy nezapomene.

B: David nebyl na nÄ›jakĂ©m tĂˇboĹ™e?"
qb_E1_main;22;no;32;a;negative;V1;NCI;1;0;73;3;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, pĹ™i kterĂ© pĹ™iĹˇel o svĂ© stĹ™elce.

B: NepĹ™iĹˇel Honza o ĹľĂˇdnĂ©ho pÄ›Ĺˇce?"
qb_E1_main;23;no;1;c;negative;V1;PPI;0;0;38;2;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kde skonÄŤila jako ÄŤtvrtĂˇ.

B: NevyhrĂˇla Eva nÄ›jakou cenu?"
qb_E1_main;23;no;2;d;neutral;V1;PPI;0;0;79;7;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, kam chodĂ­ docela ÄŤasto.

B: Nevytrhla jĂ­ zubaĹ™ka nÄ›jakĂ˝ zub?"
qb_E1_main;23;no;3;e;negative;nonV1;NCI;0;0;73;5;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kvĹŻli kterĂ©mu si od maminky pĹŻjÄŤila papiĹĂˇk.

B: MarkĂ©ta si od maminky nepĹŻjÄŤila ĹľĂˇdnou pĂˇnviÄŤku?"
qb_E1_main;23;no;4;f;neutral;nonV1;NCI;0;1;25;1;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kterĂˇ je za rohem.

B: AdĂ©la nechtÄ›la ĹľĂˇdnĂ© kolĂˇÄŤe?"
qb_E1_main;23;no;5;g;negative;nonV1;PPI;1;0;35;5;"A: Lenka zaĹˇla do knihovny, kde si pĹŻjÄŤila bĂˇsnickou sbĂ­rku. 

B: Lenka si nepĹŻjÄŤila nÄ›jakĂ˝ romĂˇn?"
qb_E1_main;23;no;6;h;neutral;nonV1;PPI;1;0;69;3;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kam sehnala levnĂ© lĂ­stky.

B: Sabina nebyla na nÄ›jakĂ© tragĂ©dii?"
qb_E1_main;23;no;7;a;negative;V1;NCI;1;0;49;2;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kam zasadila zeleninu.

B: Nezasadila tam Jana ĹľĂˇdnĂ© kvÄ›tiny?"
qb_E1_main;23;no;8;b;neutral;V1;NCI;1;1;23;2;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, kterĂ˝ mÄ›la na pĹŻdÄ›. 

B: NevrĂˇtila Johana do kufĹ™Ă­ku ĹľĂˇdnĂ˝ ĹˇroubovĂˇk? "
qb_E1_main;23;no;9;c;negative;V1;PPI;0;0;60;6;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, do kterĂ© uloĹľila textovĂ˝ dokument.

B: NeuloĹľila Barbora do sloĹľky nÄ›jakou tabulku?"
qb_E1_main;23;no;10;d;neutral;V1;PPI;0;0;64;3;"A: Martina se vrĂˇtila z drogerie, kterĂˇ je naproti poĹˇtÄ›.

B: Nekoupila si Martina nÄ›jakĂ˝ Ĺˇampon?"
qb_E1_main;23;no;11;e;negative;nonV1;NCI;0;0;15;6;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se byla podĂ­vat na sfingu.  

B: Tereza nevidÄ›la ĹľĂˇdnou pyramidu?"
qb_E1_main;23;no;12;f;neutral;nonV1;NCI;0;1;45;1;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, kterĂˇ dostala o VĂˇnocĂ­ch.

B: KlĂˇra neposlouchala ĹľĂˇdnĂ˝ podcast?"
qb_E1_main;23;no;13;g;negative;nonV1;PPI;1;0;27;7;"A: Denisa vzpomĂ­nala na Ăştulek, ze kterĂ©ho si domĹŻ pĹ™ivedla koÄŤku.

B: Denisa si domĹŻ nepĹ™ivedla nÄ›jakĂ©ho psa?"
qb_E1_main;23;no;14;h;neutral;nonV1;PPI;1;0;17;2;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kterĂ˝ si sama sestavila. 

B: NatĂˇlie nechodĂ­ v pondÄ›lĂ­ na nÄ›jakou pĹ™ednĂˇĹˇku? "
qb_E1_main;23;no;15;a;negative;V1;NCI;1;0;81;6;"A: PavlĂ­na jela po dĂˇlnici, kde zastavila v odstavnĂ©m pruhu.

B: Nezastavila PavlĂ­na na ĹľĂˇdnĂ©m odpoÄŤĂ­vadle? "
qb_E1_main;23;no;16;b;neutral;V1;NCI;1;1;67;6;"A: Zuzana se zdrĹľela v trafice, kterĂˇ je poblĂ­Ĺľ tramvajovĂ© zastĂˇvky.

B: NeprohlĂ­Ĺľela si tam Zuzana ĹľĂˇdnĂ˝ ÄŤasopis? "
qb_E1_main;23;no;17;c;negative;V1;PPI;0;0;13;7;"A: Adam se posadil v cukrĂˇrnÄ›, kde snÄ›dl ovocnĂ˝ koĹˇĂ­ÄŤek.

B: Nedal si Adam nÄ›jakĂ˝ dortĂ­k? "
qb_E1_main;23;no;18;d;neutral;V1;PPI;0;0;9;5;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, na kterĂ˝ jezdĂ­ kaĹľdĂ© lĂ©to.

B: Nevzal si Ĺ tÄ›pĂˇn s sebou nÄ›jakĂ˝ stan?"
qb_E1_main;23;no;19;e;negative;nonV1;NCI;0;0;21;7;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, kde si objednal Ĺˇpagety.  

B: Ondra si neobjednal ĹľĂˇdnou pizzu?"
qb_E1_main;23;no;20;f;neutral;nonV1;NCI;0;1;3;4;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, na kterou dorazili i jeho kamarĂˇdi.

B: TomĂˇĹˇ si tam nedal ĹľĂˇdnĂ˝ drink?"
qb_E1_main;23;no;21;g;negative;nonV1;PPI;1;0;43;6;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ze kterĂ©ho vyndal vidliÄŤky. 

B: Jirka nevyndal z pĹ™Ă­bornĂ­ku nÄ›jakĂ© noĹľe?"
qb_E1_main;23;no;22;h;neutral;nonV1;PPI;1;0;51;2;"A: Martin stĂˇl v obchodÄ› za pokladnou, kam ho poslal jeho ĹˇĂ©f. 

B: Martin tam nepĹ™ijĂ­mal nÄ›jakou objednĂˇvku?"
qb_E1_main;23;no;23;a;negative;V1;NCI;1;0;31;6;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, kde si pĹŻjÄŤil vodnĂ­ skĹŻtr.

B: NepĹŻjÄŤil si Petr ĹľĂˇdnou plachetnici? "
qb_E1_main;23;no;24;b;neutral;V1;NCI;1;1;58;5;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, kterĂˇ je v areĂˇlu nemocnice.

B: NepĹ™inesl si Pavel ĹľĂˇdnĂ© pilulky?"
qb_E1_main;23;no;25;c;negative;V1;PPI;0;0;33;6;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, do kterĂ© uloĹľil nĂˇhrdelnĂ­k.

B: Nedal Michal do Ĺˇperkovnice nÄ›jakĂ˝ prsten?"
qb_E1_main;23;no;26;d;neutral;V1;PPI;0;0;54;5;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kterĂˇ mĂˇ velkĂ˝ vĂ˝bÄ›r. 

B: Nevybral si Karel nÄ›jakou Ĺˇkodovku?"
qb_E1_main;23;no;27;e;negative;nonV1;NCI;0;0;47;3;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, ze kterĂ©ho vyndal ÄŤervenou fixu.

B: LukĂˇĹˇ z nÄ›j nevytĂˇhnul ĹľĂˇdnou pastelku?"
qb_E1_main;23;no;28;f;neutral;nonV1;NCI;0;1;29;1;"A: Franta si nesl sportovnĂ­ taĹˇku, kterĂˇ mÄ›la modrĂ© logo.

B: Franta si tam nezabalil ĹľĂˇdnĂ˝ mĂ­ÄŤ?"
qb_E1_main;23;no;29;g;negative;nonV1;PPI;1;0;62;7;"A: Ivan vidÄ›l venku padat snĂ­h, ze kterĂ©ho si postavil iglĂş.

B: Ivan si nepostavil nÄ›jakĂ©ho snÄ›hulĂˇka?"
qb_E1_main;23;no;30;h;neutral;nonV1;PPI;1;0;5;2;"A: Dan si udÄ›lal vĂ˝let do zoo, kde uĹľ dlouho nebyl.

B: Dan tam neobdivoval nÄ›jakou Ĺˇelmu?"
qb_E1_main;23;no;31;a;negative;V1;NCI;1;0;56;7;"A: David si uĹľil letnĂ­ prĂˇzdniny, kterĂ© strĂˇvil s rodiÄŤi na chatÄ›.

B: Nebyl David na ĹľĂˇdnĂ©m tĂˇboĹ™e?"
qb_E1_main;23;no;32;b;neutral;V1;NCI;1;1;19;3;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, kterĂˇ se konala v ĂşterĂ˝.

B: NepĹ™iĹˇel Honza o ĹľĂˇdnĂ©ho pÄ›Ĺˇce?"
qb_E1_main;24;no;1;e;negative;nonV1;NCI;0;0;11;6;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kde skonÄŤila jako ÄŤtvrtĂˇ.

B: Eva nevyhrĂˇla ĹľĂˇdnou cenu?"
qb_E1_main;24;no;2;f;neutral;nonV1;NCI;0;1;40;4;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, kam chodĂ­ docela ÄŤasto.

B: ZubaĹ™ka jĂ­ nevytrhla ĹľĂˇdnĂ˝ zub?"
qb_E1_main;24;no;3;g;negative;nonV1;PPI;1;0;37;2;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kvĹŻli kterĂ©mu si od maminky pĹŻjÄŤila papiĹĂˇk.

B: MarkĂ©ta si od maminky nepĹŻjÄŤila nÄ›jakou pĂˇnviÄŤku?"
qb_E1_main;24;no;4;h;neutral;nonV1;PPI;1;0;62;3;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kterĂˇ je za rohem.

B: AdĂ©la nechtÄ›la nÄ›jakĂ© kolĂˇÄŤe?"
qb_E1_main;24;no;5;a;negative;V1;NCI;1;0;9;1;"A: Lenka zaĹˇla do knihovny, kde si pĹŻjÄŤila bĂˇsnickou sbĂ­rku. 

B: NepĹŻjÄŤila si Lenka ĹľĂˇdnĂ˝ romĂˇn?"
qb_E1_main;24;no;6;b;neutral;V1;NCI;1;1;35;2;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kam sehnala levnĂ© lĂ­stky.

B: Nebyla Sabina na ĹľĂˇdnĂ© tragĂ©dii?"
qb_E1_main;24;no;7;c;negative;V1;PPI;0;0;57;7;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kam zasadila zeleninu.

B: Nezasadila tam Jana nÄ›jakĂ© kvÄ›tiny?"
qb_E1_main;24;no;8;d;neutral;V1;PPI;0;0;64;7;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, kterĂ˝ mÄ›la na pĹŻdÄ›. 

B: NevrĂˇtila Johana do kufĹ™Ă­ku nÄ›jakĂ˝ ĹˇroubovĂˇk? "
qb_E1_main;24;no;9;e;negative;nonV1;NCI;0;0;27;2;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, do kterĂ© uloĹľila textovĂ˝ dokument.

B: Barbora do sloĹľky neuloĹľila ĹľĂˇdnou tabulku?"
qb_E1_main;24;no;10;f;neutral;nonV1;NCI;0;1;44;3;"A: Martina se vrĂˇtila z drogerie, kterĂˇ je naproti poĹˇtÄ›.

B: Martina si nekoupila ĹľĂˇdnĂ˝ Ĺˇampon?"
qb_E1_main;24;no;11;g;negative;nonV1;PPI;1;0;66;4;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se byla podĂ­vat na sfingu.  

B: Tereza nevidÄ›la nÄ›jakou pyramidu?"
qb_E1_main;24;no;12;h;neutral;nonV1;PPI;1;0;82;1;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, kterĂˇ dostala o VĂˇnocĂ­ch.

B: KlĂˇra neposlouchala nÄ›jakĂ˝ podcast?"
qb_E1_main;24;no;13;a;negative;V1;NCI;1;0;70;3;"A: Denisa vzpomĂ­nala na Ăştulek, ze kterĂ©ho si domĹŻ pĹ™ivedla koÄŤku.

B: NepĹ™ivedla si Denisa domĹŻ ĹľĂˇdnĂ©ho psa?"
qb_E1_main;24;no;14;b;neutral;V1;NCI;1;1;22;4;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kterĂ˝ si sama sestavila. 

B: NechodĂ­ NatĂˇlie v pondÄ›lĂ­ na ĹľĂˇdnou pĹ™ednĂˇĹˇku?"
qb_E1_main;24;no;15;c;negative;V1;PPI;0;0;1;3;"A: PavlĂ­na jela po dĂˇlnici, kde zastavila v odstavnĂ©m pruhu.

B: Nezastavila PavlĂ­na na nÄ›jakĂ©m odpoÄŤĂ­vadle? "
qb_E1_main;24;no;16;d;neutral;V1;PPI;0;0;48;7;"A: Zuzana se zdrĹľela v trafice, kterĂˇ je poblĂ­Ĺľ tramvajovĂ© zastĂˇvky.

B: NeprohlĂ­Ĺľela si tam Zuzana nÄ›jakĂ˝ ÄŤasopis? "
qb_E1_main;24;no;17;e;negative;nonV1;NCI;0;0;78;5;"A: Adam se posadil v cukrĂˇrnÄ›, kde snÄ›dl ovocnĂ˝ koĹˇĂ­ÄŤek.

B: Adam si nedal ĹľĂˇdnĂ˝ dortĂ­k?"
qb_E1_main;24;no;18;f;neutral;nonV1;NCI;0;1;73;3;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, na kterĂ˝ jezdĂ­ kaĹľdĂ© lĂ©to.

B: Ĺ tÄ›pĂˇn si s sebou nevzal ĹľĂˇdnĂ˝ stan?"
qb_E1_main;24;no;19;g;negative;nonV1;PPI;1;0;52;7;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, kde si objednal Ĺˇpagety.  

B: Ondra si neobjednal nÄ›jakou pizzu?"
qb_E1_main;24;no;20;h;neutral;nonV1;PPI;1;0;46;2;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, na kterou dorazili i jeho kamarĂˇdi.

B: TomĂˇĹˇ si tam nedal nÄ›jakĂ˝ drink?"
qb_E1_main;24;no;21;a;negative;V1;NCI;1;0;59;2;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ze kterĂ©ho vyndal vidliÄŤky. 

B: Nevyndal Jirka z pĹ™Ă­bornĂ­ku ĹľĂˇdnĂ© noĹľe?"
qb_E1_main;24;no;22;b;neutral;V1;NCI;1;1;7;3;"A: Martin stĂˇl v obchodÄ› za pokladnou, kam ho poslal jeho ĹˇĂ©f. 

B: NepĹ™ijĂ­mal tam Martin ĹľĂˇdnou objednĂˇvku? "
qb_E1_main;24;no;23;c;negative;V1;PPI;0;0;5;3;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, kde si pĹŻjÄŤil vodnĂ­ skĹŻtr.

B: NepĹŻjÄŤil si Petr nÄ›jakou plachetnici? "
qb_E1_main;24;no;24;d;neutral;V1;PPI;0;0;33;3;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, kterĂˇ je v areĂˇlu nemocnice.

B: NepĹ™inesl si Pavel nÄ›jakĂ© pilulky?"
qb_E1_main;24;no;25;e;negative;nonV1;NCI;0;0;55;5;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, do kterĂ© uloĹľil nĂˇhrdelnĂ­k.

B: Michal nedal do Ĺˇperkovnice ĹľĂˇdnĂ˝ prsten?"
qb_E1_main;24;no;26;f;neutral;nonV1;NCI;0;1;15;1;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kterĂˇ mĂˇ velkĂ˝ vĂ˝bÄ›r. 

B: Karel si nevybral ĹľĂˇdnou Ĺˇkodovku?"
qb_E1_main;24;no;27;g;negative;nonV1;PPI;1;0;3;3;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, ze kterĂ©ho vyndal ÄŤervenou fixu.

B: LukĂˇĹˇ z nÄ›j nevytĂˇhnul nÄ›jakou pastelku?"
qb_E1_main;24;no;28;h;neutral;nonV1;PPI;1;0;17;1;"A: Franta si nesl sportovnĂ­ taĹˇku, kterĂˇ mÄ›la modrĂ© logo.

B: Franta si tam nezabalil nÄ›jakĂ˝ mĂ­ÄŤ?"
qb_E1_main;24;no;29;a;negative;V1;NCI;1;0;19;3;"A: Ivan vidÄ›l venku padat snĂ­h, ze kterĂ©ho si postavil iglĂş.

B: Nepostavil si Ivan ĹľĂˇdnĂ©ho snÄ›hulĂˇka?"
qb_E1_main;24;no;30;b;neutral;V1;NCI;1;1;76;2;"A: Dan si udÄ›lal vĂ˝let do zoo, kde uĹľ dlouho nebyl.

B: Neobdivoval tam Dan ĹľĂˇdnou Ĺˇelmu?"
qb_E1_main;24;no;31;c;negative;V1;PPI;0;0;42;7;"A: David si uĹľil letnĂ­ prĂˇzdniny, kterĂ© strĂˇvil s rodiÄŤi na chatÄ›.

B: Nebyl David na nÄ›jakĂ©m tĂˇboĹ™e?"
qb_E1_main;24;no;32;d;neutral;V1;PPI;0;0;68;3;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, kterĂˇ se konala v ĂşterĂ˝.

B: NepĹ™iĹˇel Honza o nÄ›jakĂ©ho pÄ›Ĺˇce?"
qb_E1_main;25;no;1;g;negative;nonV1;PPI;1;0;20;3;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kde skonÄŤila jako ÄŤtvrtĂˇ.

B: Eva nevyhrĂˇla nÄ›jakou cenu?"
qb_E1_main;25;no;2;h;neutral;nonV1;PPI;1;0;81;6;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, kam chodĂ­ docela ÄŤasto.

B: ZubaĹ™ka jĂ­ nevytrhla nÄ›jakĂ˝ zub?"
qb_E1_main;25;no;3;a;negative;V1;NCI;1;0;51;3;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kvĹŻli kterĂ©mu si od maminky pĹŻjÄŤila papiĹĂˇk.

B: NepĹŻjÄŤila si MarkĂ©ta od maminky ĹľĂˇdnou pĂˇnviÄŤku?"
qb_E1_main;25;no;4;b;neutral;V1;NCI;1;1;70;6;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kterĂˇ je za rohem.

B: NechtÄ›la AdĂ©la ĹľĂˇdnĂ© kolĂˇÄŤe?"
qb_E1_main;25;no;5;c;negative;V1;PPI;0;0;22;2;"A: Lenka zaĹˇla do knihovny, kde si pĹŻjÄŤila bĂˇsnickou sbĂ­rku. 

B: NepĹŻjÄŤila si Lenka nÄ›jakĂ˝ romĂˇn?"
qb_E1_main;25;no;6;d;neutral;V1;PPI;0;0;2;4;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kam sehnala levnĂ© lĂ­stky.

B: Nebyla Sabina na nÄ›jakĂ© tragĂ©dii?"
qb_E1_main;25;no;7;e;negative;nonV1;NCI;0;0;18;6;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kam zasadila zeleninu.

B: Jana tam nezasadila ĹľĂˇdnĂ© kvÄ›tiny?"
qb_E1_main;25;no;8;f;neutral;nonV1;NCI;0;1;31;4;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, kterĂ˝ mÄ›la na pĹŻdÄ›. 

B: Johana do kufĹ™Ă­ku nevrĂˇtila ĹľĂˇdnĂ˝ ĹˇroubovĂˇk?"
qb_E1_main;25;no;9;g;negative;nonV1;PPI;1;0;16;6;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, do kterĂ© uloĹľila textovĂ˝ dokument.

B: Barbora do sloĹľky neuloĹľila nÄ›jakou tabulku?"
qb_E1_main;25;no;10;h;neutral;nonV1;PPI;1;0;46;7;"A: Martina se vrĂˇtila z drogerie, kterĂˇ je naproti poĹˇtÄ›.

B: Martina si nekoupila nÄ›jakĂ˝ Ĺˇampon?"
qb_E1_main;25;no;11;a;negative;V1;NCI;1;0;24;7;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se byla podĂ­vat na sfingu.  

B: NevidÄ›la Tereza ĹľĂˇdnou pyramidu? "
qb_E1_main;25;no;12;b;neutral;V1;NCI;1;1;66;7;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, kterĂˇ dostala o VĂˇnocĂ­ch.

B: Neposlouchala KlĂˇra ĹľĂˇdnĂ˝ podcast?"
qb_E1_main;25;no;13;c;negative;V1;PPI;0;0;39;5;"A: Denisa vzpomĂ­nala na Ăştulek, ze kterĂ©ho si domĹŻ pĹ™ivedla koÄŤku.

B: NepĹ™ivedla si Denisa domĹŻ nÄ›jakĂ©ho psa?"
qb_E1_main;25;no;14;d;neutral;V1;PPI;0;0;6;7;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kterĂ˝ si sama sestavila. 

B: NechodĂ­ NatĂˇlie v pondÄ›lĂ­ na nÄ›jakou pĹ™ednĂˇĹˇku?"
qb_E1_main;25;no;15;e;negative;nonV1;NCI;0;0;11;4;"A: PavlĂ­na jela po dĂˇlnici, kde zastavila v odstavnĂ©m pruhu.

B: PavlĂ­na nezastavila na ĹľĂˇdnĂ©m odpoÄŤĂ­vadle?"
qb_E1_main;25;no;16;f;neutral;nonV1;NCI;0;1;68;6;"A: Zuzana se zdrĹľela v trafice, kterĂˇ je poblĂ­Ĺľ tramvajovĂ© zastĂˇvky.

B: Zuzana si tam neprohlĂ­Ĺľela ĹľĂˇdnĂ˝ ÄŤasopis?"
